,id,star,comment,sentiment,snlp_result
5528,4739416,6,口味 蟹 棒 寿司 不错 寿司 米 口感 稍 ,1,1
5530,4205874,6,脆 包 热 奶茶 脆包 澳门 脆脆 滴 好吃 猪扒 很嫩 好吃 奶茶 没什么 感觉 ,1,1
5532,2501098,4,味道 好重 接受 江西 辣 喜欢 麻 ,0,1
5534,73798971,7,一如既往 好吃   甜不辣 换成 薯条     很棒 ,1,1
5535,73798971,6,人手 还好 牛排 不错 薯条 好吃 硬 凉 ,1,1
5536,633706,8,老板 台湾人 热情 吃 尽兴 ,1,1
5538,2501098,8,朋友 吃 不错 辣是 菜 ,1,1
5539,633706,7,汤 腻 牛扒 不错 环境 暗 服务 不错 老板 热情 总体 满意 消费 时间 去一趟 ,1,1
5541,2501098,7,套餐 优惠 ,1,1
5542,633706,8,抵 上菜 很快 好评 环境 不错 牛扒 好吃 ,1,1
5543,4739416,6,饭堂 帮衬 每种 饭 试过 感觉 三文鱼 新鲜 ,1,1
5547,73798971,6,不错 水果 自助餐 样式 ,1,1
5548,2501098,6,味道 不错   湖南人 总 辣 ,1,1
5550,73798971,6,地方 很易 找 光明 广场 三楼 电梯 见到 来过 几次 性价比 高 两个 牛排 加 10 元换 大装 西冷 排好 薄 沙朗 牛排 厚 罗宋汤 玉米汤 炸豆腐 好吃 不辣 甜不乱 团购 换换 款式 更好 ,1,1
5551,164409108,8,菜品 不错 服务员 热情 环境 舒适 ,1,1
5552,179651967,8,口味 特别 中意 一家 串串 店 辣 锅底 特别 正宗 喜欢 吃 朋友 强烈推荐 ,1,1
5553,159146980,8,超级 好吃 很多很多   赞赞赞 ,1,1
5554,633706,6,扒 不错   还好   ,1,1
5557,633706,6,不错 味道 ,1,1
5560,5638032,6,菜式 服务 行 台 台 之间 习惯 ,1,1
5561,2501098,8,味道 服务到位 值得 一去 ,1,1
5563,4205874,8,菜品 不错 月 吃 ,1,1
5565,2501098,8,棒棒 服务态度 吃 不错 鲜美 滋味 买 套餐 额外 赠送 东西 环境 挺不错 安静 舒适 上菜 速度 菜品 爱 好吃 鱼者 喜爱 希望 店家 生意兴隆 一本万利 ,1,1
5567,5638032,8,一如既往 好评 喜欢 菜式 ,1,1
5568,107377267,4,味道 一般般 想象 好吃 性价比 不高 ,0,1
5570,95652015,6,猫咪 得意 离家 下次 带上 朋友 中午 猫猫 睡着 ,1,1
5572,2501098,6,代金券 优惠 吃 还行 ,1,1
5574,5638032,7,餐厅 旧 菜色 好吃 ,1,1
5575,2501098,7,小菜 味道 不错 价格 公道 下次 ,1,1
5576,2501098,8,北京路 天河城 百货 服务 真的 很棒 会员卡 即办 美团券 朋友 三个 人去 吃 点 蒜 香味 清江 鱼 吃 真的 不错 鱼刺 微辣 ,1,1
5579,73798971,8,好吃 划算 喜欢 吃 鸡排 好吃 地瓜 条和饭 好吃 ,1,1
5580,164166476,6,味道 吃 ,1,1
5581,633706,8,好吃 抵 环境 态度 上菜 ,1,1
5582,5527472,4,不划算 套餐 划算 不值 ,0,1
5583,73798971,4,节假日 加十银 不太好 ,0,1
5585,633706,8,分量 足 味道 位置 好找 ,1,1
5586,73798971,8,好吃 足量 ,1,1
5587,158754521,8,好吃 好吃 棒棒 约 几个 朋友 ,1,1
5588,5527472,8,不错 味道 希望 增加 菜式 ,1,1
5590,633706,7,不错 两个 同学 吃 吃 撑 ,1,1
5593,157174142,4,体现 一把 希腊 菜 em 性价比 高 ,0,1
5594,107382571,8,菜 味道 很棒   环境 服务 细致入微 ,1,1
5595,158754521,8,菜 味道 符合 小菜 开胃 服务周到 环境 优雅 不错 ,1,1
5600,86045,6,份量 很足 两个 吃不完 工作日 不用 等位 服务 周到 唯一 套餐 包饭 总体 很棒 还会 ,1,1
5602,158754521,7,菜 口味 挺好吃 份量 足 环境 不错 ╰ ╯ ,1,1
5603,117225790,7,服务生 哥哥 声音 好苏   女生 声音 ,1,1
5604,633706,6,味道 量 足 节日 服务员 顾不过来 ,1,1
5605,633706,7,还好 份量 很足 两个 吃 吃 完 ,1,1
5606,633706,2,感觉 不到 台湾 风味 味道 理想 后悔 三十个 字 三十个 字 三十个 字 ,0,1
5607,164166476,7,菜 香 合口味 服务 周到 ,1,1
5609,73798971,8,挺 经济 实惠 分量 足 吃 很饱 ,1,1
5611,633706,4,便宜 够 便宜 性价比 不错 服务态度 真的 没见 下单 服务员 一副 不耐烦 样子 问 第二个 服务员 时 冷漠 真的 够 ,0,1
5612,633706,7,一如既往 ,1,1
5614,73798971,8,便宜 好吃 ,1,1
5615,4205874,8,办 印度 签证 查 一家 猪扒 包 购书 中心 旁 试试 态度 不错 现做 一会儿 奶茶 喝热 真 茶味 浓 很香 脆包 赞 肉 黑椒 味 好吃 感觉 澳门 强 店里 装饰 不错 总体 满意 想 加盟 ,1,1
5616,73798971,7,份量 挺 不错 下次 ,1,1
5617,5527472,8,吃 犹豫不决 吃 焖 锅 好吃 不厌 ,1,1
5621,2501098,6,烤鱼 服务 ,1,1
5622,5527472,6,辣 态度 上菜 速度 ,1,1
5623,633706,6,,1,1
5624,5527472,7,环境 服务 出品 味道 不错 ,1,1
5625,633706,8,吃 实惠 味道 分量 杠杠 ,1,1
5626,2501098,8,味道 不错 炭火 放 多点 炭 更好 ,1,1
5628,633706,7,牛排 不错 这家 消费 份量 足 吃 完 ,1,1
5629,107377267,7,环境 不错     味道 不错   服务 不错 ,1,1
5633,2501098,7,不错 口味 选择 ,1,1
5634,633706,7,不用 预约 吃 上菜 吃 完 逛街 ,1,1
5636,73798971,8,两个 吃 绰绰有余 味道 不错 特别 粟米 汤 超级 爱 猪排 分量 够 一个一米 男生 填 肚子 日本 豆腐 炒鸡 好吃 第一次 吃 甜不辣 喜欢 海鲜 朋友 特别 适合 这道 小食 推荐 吃 鸡排 分量 肉质 鲜美 肉汁 香浓 点个 赞 ,1,1
5637,5638032,8,菜式 简单 出品 不错 适合 小孩 吃 ,1,1
5638,5638032,8,味道 上菜 速度 一如既往 不错 ,1,1
5639,158754521,8,好吃 好吃   服务   六个 吃 饱饱 滴       特别 备注 舒琪帅 帅帅 哒 原谅 吃 狼狈 ,1,1
5641,73798971,7,人流 上菜 服务员 周到 味道 挺 第一次 吃 感觉 不错 ,1,1
5642,4739416,6,挺 沙拉酱 挺 肚子 料子 不用 火 更好 ,1,1
5643,633706,6,朋友 吃 出品 比较满意 男友 光顾 有时候 沙朗 牛排 出品 太 满意 牛排 好像 猪排 ,1,1
5645,73798971,6,价格便宜 食物 不错 饮料 太慢 ,1,1
5648,633706,7,第二次 吃 不错 饱到 扶墙 上菜 很快 玉米 忌廉 汤 好像 南瓜 汤 不太 喜欢 挺 ,1,1
5649,73798971,5,美团 积分 重要性 美团 积分 抵用 现金 养成 评论 习惯 走 复制到 机会 赢 100 积分 回到 正题 餐厅 环境 食物 种类 算多 味道 不错 服务员 态度 机会 ,0,1
5650,5527472,8,第一次 吃 满意 特别 北京路 这家 店 东西 好吃 服务 ,1,1
5651,5527472,8,很香 店面 浓郁 香味 现场 制作 新鲜 老醋 花生 味道 很正 下次 还会 光临 ,1,1
5652,158754521,8,环境 份量 很足 味道 不错 看着 食欲 服务态度 推荐 ,1,1
5653,2501098,8,老公 划算 吃 很饱 ,1,1
5654,117225790,8,生意 排队 等餐 时间 较长 味道 很赞 ,1,1
5655,5527472,8,地理位置 佳 元旦 好多 等位 蛮久 服务态度 苹果 混 胡萝卜汁 好看 好喝 一如既往 吃 很饱 ,1,1
5656,73798971,4,92 块 套餐 外加 10 水果 沙拉 自助 超 不值 牛排 七分 熟 肉质 鲜嫩 黑椒 汁 加太多 导致 意粉 办法 吃 薯条 挺好吃 炸豆腐 一般般 吃不出 外焦里嫩 感觉 罗宋汤 真的 适合 口味 不敢恭维 粟米 汤 口感 行 吃 腻歪 自助 水果 沙拉 不敢恭维 水果 新鲜 ,0,1
5657,73798971,7,原本 打算 吃 牛排 评分 挺 高 想 尝 周末 位置 好找 环境 地方 宽敞 美团 两人 套餐 实惠 服务员 态度 八分熟 牛排 味道 不错 喜欢 上菜 速度 很快 ,1,1
5658,2501098,7,服务员 不错 热情 吃来吃去 木有 新 菜品 木有 创意 ,1,1
5662,74582725,6,餐厅 不错 全是 榴莲 挺好吃 团购 18 贵 餐厅 点 水果 28 元 团购 感觉 优惠 挺 ,1,1
5663,86045,7,角落 热 点 出品 不错 东西 少贵 喜欢 无所谓 ,1,1
5664,160789530,8,挺棒 推荐 ,1,1
5665,73798971,8,冰沙 不错 感觉 水果 牛扒 选择 熟度 我要 八分熟 太熟 分 豆腐 薯条 太 咸 豆腐 酱料 一点点 咸 薯条 盐 太 咸 88 套餐 便宜 性价比 挺 高 ,1,1
5666,73798971,9,人气 高 价格 实惠 服务周到 不可多得 中西合璧 ,1,1
5667,158754521,8,挺 ,1,1
5668,107377267,8,环境 特别 服务 口味 不错 家店 这家 好吃 分量 用餐 高峰期 不用 等位 金桔 柠檬汁 好喝 强推 ,1,1
5671,633706,6,服务 环境 还好 奶油 汤 正确 奶油 汤 说不出 感觉 舔 喝 牛扒 小吃 还好 价格 两个 人能 吃饱 口味 真心 ,1,1
5672,73798971,7,挺不错   实惠   小吃   光顾 ,1,1
5673,4739416,8,份量 足   鱼生 新鲜   不错 ,1,1
5674,5527472,8,挺 挺 挺 喜欢 建议 ,1,1
5675,73798971,8,味道 不错 东西 挺 吃 很饱 ,1,1
5676,73798971,7,不错 ,1,1
5677,5527472,6,感觉 口味 不错 价格 接受 ,1,1
5678,633706,6,团购 菜品 变换 牛扒 很大 汤 勉强 合格 真心 经理 服务态度 超级 环境 OK ,1,1
5679,5527472,6,喜欢 喜欢 鸡翅 吃 很饱 吃 ,1,1
5680,633706,7,上菜 挺快 周末 不用 位置 牛扒 味道 挺 价格 够 实惠 三个 吃得饱 ,1,1
5681,633706,7,环境 小小 吵 吾 影响 服务质量 食物 品质 ,1,1
5683,73798971,8,光明 广场 餐厅 环境 好好 套餐 优惠 好吃 做后 吃不完 吃饱 商场 逛街 买 衣服 好哇 服务 到位 强推 ,1,1
5684,633706,7,环境 牛扒 分量 很足 口感 不错 ,1,1
5686,107377267,6,环境 不错   味道     服务态度   点 双人 套餐     吃不完 打包 回去     下次 ,1,1
5688,633706,8,环境 不错 味道 特别 牛扒 煎 嫩 口味 香芋 丸 香脆 甜 服务员 态度 上菜 速度 赞 ,1,1
5689,5638032,8,毛 我常去 餐馆 小孙子 特别 爱吃面 ,1,1
5690,67446384,8,北京路 吃 超值 雪糕 实在 店子 装修 舒适 逛街 累 正好 坐坐 雪糕 芝士 粉 腻 甜度 刚刚 太棒了 ,1,1
5691,86045,8,爸妈 老人家 感觉 出品 不错 O ,1,1
5692,633706,8,味道 真的 ,1,1
5693,633706,6,实惠 吃 很饱 菜 味道 不错 ,1,1
5694,74582725,6,吃 138 芝士 丸 158 换成 茶 晚 告知 柠檬茶 一脸 懵 逼 红茶 怀恋 芝士 丸 希望 加回去 安利 同学 ,1,1
5696,164166476,7,环境 不错 位置 好找 地铁站 上边 ,1,1
5697,4739416,6,不用 等位 上菜 很快 服务态度 可惜 三文鱼 不太 新鲜 ,1,1
5698,2501098,6,100 代金券 ,1,1
5699,92159107,8,环境 服务 味道 不错 ,1,1
5700,2501098,8,辣 过瘾 下次 服务周到 ,1,1
5701,4205874,7,猪扒 包 味道 饮品 一般般 咯 ,1,1
5703,73798971,6,环境 适合 情侣 服务态度 ,1,1
5705,73798971,8,忘记 拍图 真的 不错 份量 很足 下次 还会 ,1,1
5706,158754521,8,,1,1
5707,2501098,8,真心 不错 美团网 覆盖面广 城市 优惠 太 开心 吃 不错 ,1,1
5711,5527472,7,不错 挺好吃 喜欢 牛蛙 希望 量 多一点 ,1,1
5712,633706,8,环境 格调 服务态度 不错 东西 好吃 两个 牛排餐 99 元 北京路 地方 性价比 不错 值得 推荐 ,1,1
5715,4739416,8,网红菜 龙虾 盖饭 必点 龙虾 脸 龙虾 饭 包含 多种 刺身 三文鱼 鱼籽 特别 好吃 刺身 熟 龙虾肉 满满 一层 吃 超爽 梅子 酒 超 符合 口味 店 mini 真的 适合 朋友 吹水 小酌 老板娘 服务 超赞 ,1,1
5716,73798971,7,环境 服务 挺 牛排 和面 味道 ,1,1
5720,117225790,8,好吃 环境 香港 茶餐厅 ,1,1
5722,73798971,8,地中海 装修 风格 很赞 点餐 耐心 套餐 足料 ,1,1
5724,5638032,8,两个 吃 超级 两人 确实 难点 菜 总体 不错 ,1,1
5725,633706,6,想象 中 汤 很淡 很淡 很稀 肉串 太 好吃 牛排 久 鱼排 腥 鸡排 算 不错 ,1,1
5728,67446384,8,好吃 喜欢 ,1,1
5729,107346238,7,口味 不太 习惯 喜欢 味道 香肠 不错 ,1,1
5731,5638032,8,味道 挺好吃 分量 足 面条 很大 分 不错 ,1,1
5733,107377267,7,服务   棒 ,1,1
5734,172239782,6,酸菜鱼 汤 真的 真的 好喝 感觉 真的 很棒 想要 提 建议 味道 渗入 鱼肉 鱼肉 口感 味 不到 肉 很棒 ,1,1
5735,633706,6,牛排 问 成熟 口感 一般般 沙拉 更是 不怎么样 吃 ,1,1
5736,5527472,8,每次 鸡翅 锅 好吃 在家 研究 焖 锅 酱   失败   弄 真的 好吃   喜欢 白薯 一盘 大饼 放在 站 酱料 超 好吃   每次 两 盘子 饼   加水 涮锅 煮 点 生菜   宽粉   面片 好吃 ,1,1
5737,4739416,8,味道 始终 上菜 性价比 高 服务 热情 老板 ,1,1
5738,4739416,8,好吃 态度 不错 ,1,1
5741,633706,6,份量 味道 环境 挺 服务 挺 ,1,1
5742,74582725,6,鸡肉 怪怪的 味道 还好 ,1,1
5744,86045,8,菜品 不错 特别 好看 好吃 不用 排队 分量 三人 吃 味道 实在 ,1,1
5745,4739416,8,团购 套餐 代金券 抵 性价比 隔壁 类型 火焰 寿司 不错 ,1,1
5746,107377267,9,好好 好到 飞起 ,1,1
5751,4739416,7,刺身 新鲜 老板娘 信号 ,1,1
5752,5527472,8,挺 服务员 还会 推荐 美团 便宜 每次 吃 完 身上 一大 股 味道 哈哈哈哈 吃 唯一 不用 排队 等位 ,1,1
5753,633706,8,好吃   朋友 喜欢   找   超多 东西 吃   饱饱   推荐 ,1,1
5755,172239782,8,步行街 逛街 大佛 古寺 里头 有个 店铺 多人 仔细 店 名叫 抖鱼 酸菜鱼 跟着 满意 消费 ,1,1
5759,107377267,8,服务周到     味道 好吃     推荐 ,1,1
5760,633706,6,份量 很足 地瓜 丸 几好 食 味道 ,1,1
5762,5638032,7,广东 吃 清淡 不错 ,1,1
5763,117225790,8,完美 下午茶 满意 适合 弟弟 妹妹 情侣 ,1,1
5764,633706,9,不用 排队 菜量 足 搞 位置 ,1,1
5766,73798971,8,便宜   划算   喔 ,1,1
5768,73798971,8,第二次 吃 一如既往 ,1,1
5770,73798971,8,不错 下次 低 一点 ,1,1
5771,158754521,8,点 双人 套餐 分量 很足 小吃 饮料 任选 我选 地瓜 丸 泡菜 金桔 柠檬 葡萄 气泡 水   桌子 装饰 很赞 ,1,1
5772,633706,8,老爸 吃 不错 不错 服务态度 挺 ,1,1
5773,633706,8,恩 环境 不错 服务 不错 上菜 速度 位置 坐 舒服 价钱 不算 贵 感觉 逛街 很累 休息 地方 食物 惊喜 提供 食物 快餐 式 样子 黑椒 恩 环境 不错 服务 不错 上菜 速度 位置 坐 舒服 价钱 不算 贵 感觉 逛街 很累 休息 地方 食物 惊喜 提供 食物 快餐 式 样子 黑椒 牛排 套餐 蘑菇 牛排 套餐 卤肉饭 全部都是 感觉 商务 套餐 甘 卖 快脆 好似 家店 宗旨 特色 食物 质素 跟不上 风味 ,1,1
5774,73798971,8,挺不错 性价比 高 分量 足 男生 那份加 60g   刚刚   豆腐 好吃 ,1,1
5775,633706,5,感觉 评论 感觉 评论 夸大 ,0,1
5776,107377267,8,环境 不错 东西 好吃 地方 找 ,1,1
5777,86045,5,味道 不好不坏 ,0,1
5779,73798971,8,环境 不错 服务态度 味道 不错 值得 尝试 ,1,1
5780,633706,8,味道 不错 紧要 仔仔 喜欢 吃 第二次 ,1,1
5781,2501098,7,吃 辣 选择 这家 不错 汤 喝 ,1,1
5782,73798971,8,环境 不错 价格 实惠 ,1,1
5785,117225790,7,服务员 哥哥 态度 ,1,1
5787,5527472,6,服务 环境 不错 口味 重了 ,1,1
5792,633706,6,服务   吃 东西 分量 足   味道 见仁见智   特别 不好 地方   地方 ,1,1
5794,5527472,8,服务态度   味道 不错   菜量   三个 吃 一锅   推荐 海鲜 ,1,1
5795,2501098,6,第一次   位置 找到   环境   店面   服务   贴心 上菜 速度   满满 一锅   选择 海 滋味 组合 焖 锅   材料 有巴 沙鱼   好吃   鱼骨   很嫩 滑 鱿鱼 蟹 柳 虾 配菜   加 海鲜 酱   味道 真的 不错   偏咸   越 煮 越 浓   白饭 调配 价格 优惠   总体 不错 ,1,1
5796,2501098,4,服务 挺 周到 太咸 喝 水 下次 吃 烤鱼 ,0,1
5798,633706,8,服务 口味 好吃 环境 超级 棒 ,1,1
5799,107377267,8,环境 ,1,1
5800,74582725,7,经典 榴莲 披萨 味道 不错 套餐 中 生菜 好好 食 份量 很足 两个 吃不完 ,1,1
5802,164661961,7,,1,1
5805,633706,6,食过 团购 划算   食 ,1,1
5806,633706,6,店里 饭点 木有   上菜 很快 ,1,1
5807,620278,7,服务 菜品 不错 旁边 大爷 大妈 一桌 吃 久 喝茶 唠嗑 卧室 吃 两个 吃 太少 点 吃 完 遗憾 下次 多点 吃不完 打包 推荐 ,1,1
5808,73798971,8,牛排 不错 小吃 多人 不用 排队 服务态度 ,1,1
5809,74582725,8,食物 分量 足 套餐 感觉 很值 可惜 周末 榴莲果 肉 很小 一杯 ,1,1
5810,5527472,9,重点 推荐 这家 店 朋友 第一次 店 店面 装修 温馨 浪漫 菜色 可口 最最 重点 美女 服务员 温柔 接待 拉面 技术 高 动作 出神入化 迷人 眼睛 笑容 赛 西施 问 有没有 男朋友 完美 ,1,1
5811,158754521,8,味道 不错 凤爪 好吃 ,1,1
5812,179651967,6,位置 挺 好找 电梯 吃 价格 行 没什么 亮点 ,1,1
5813,73798971,7,不错 服务周到 环境 不错 服务员 小姐姐 很漂亮 有趣 ,1,1
5815,633706,8,还好       两次         换口味 不错 ,1,1
5816,5638032,6,每次 例行 菜色 好久没 烂糊 白菜 感觉 少 醋溜 土豆丝 味道 终于 120 块 样 性价比 算 高 ,1,1
5820,2501098,8,挺好吃 每次 吃 吃 超饱 剩 挺 喜欢 吃 鱼 ,1,1
5823,5527472,6,不错 ,1,1
5824,73798971,7,吃 顾客 服务员 热情 一进店 有人 带到 座位 男生 牛扒 加大 价格 实惠 ,1,1
5825,633706,7,帮 同事 买 说 不错 ,1,1
5826,2501098,7,挺 推荐 环境 不错 味道 ,1,1
5828,5527472,8,吃 不错   饭点   酱汁 挺辣   两个 吃 200   团购 抵   不错 服务 ,1,1
5829,5638032,8,菜 很快 好吃 服务员 热情 ,1,1
5831,2501098,4,太贵 实惠 ,0,1
5834,86045,7,东西 味道 不错 ,1,1
5836,73798971,8,不错   挺   环境 OK ,1,1
5837,5527472,8,不错 不错 第一次 味道 棒棒 哒 ,1,1
5838,2501098,7,总体 不错 小贵 两人 吃 三百 ,1,1
5839,73798971,6,吃 吃 算 不错 ,1,1
5840,164166476,8,环境 不错 服务周到 特色 值得 推荐 ,1,1
5842,73798971,8,四个 人去 环境 挺 上菜 下次 还会 ,1,1
5844,633706,8,味道 不错 实惠 下次 好好 好好 ,1,1
5845,4739416,6,分量 海底 世界 盖饭 味道 ,1,1
5847,2501098,7,吃 烤鱼 味道 挺 服务态度 ,1,1
5848,107377267,8,好吃 微辣 喜欢 环境 服务 超级 周到 小姐姐 记得 送 一杯 饮料 下次 ,1,1
5852,633706,8,第一次 位置 好找 环境 服务态度 上菜 很快 爱 牛扒 味道 好极了 ,1,1
5855,5527472,8,天河城 百货 量 凉皮 很赞 深圳 味道 差点 总体 不错 两个 吃 吃 撑 ,1,1
5858,5527472,8,口味 连锁店 中 服务员 更好 环境 算 ,1,1
5860,633706,7,环境 特别 套餐 齐全 ,1,1
5864,4739416,7,0K 我家 饭堂 配料 品种 不用 甘多 ,1,1
5865,74582725,8,棒 太棒了 雪糕 感觉 却是 满满的 榴莲果 肉 赞 ,1,1
5866,73798971,6,不错 积分   好吃   番薯 条 好吃   鸡 脆骨 好吃 感觉 新鲜 ,1,1
5868,5638032,6,我点 菜 太 口味   平时 好多 吃   挺 喜欢     口味   环境 服务 ,1,1
5869,2501098,8,烤鱼 口水鸡 每次 必点 手 撕 包菜 不错 ,1,1
5871,73798971,8,东西 好吃 环境 挺 喜欢 吃 甜不辣 ,1,1
5872,633706,6,好评 一份 蔬菜 沙拉 不太 喜欢 ,1,1
5873,158754521,8,不错 饭量 很足 吃 ,1,1
5875,73798971,8,美团 便宜 牛排 脆皮 豆腐 值得 推荐 ,1,1
5878,74582725,7,味道 超级 棒 等位 太久 服务员 态度 榴莲 披萨 好吃 哭 ,1,1
5879,73798971,8,服务态度 超棒 出品 不错 ,1,1
5880,172239782,8,喜欢 酸菜鱼 新鲜 好吃 尝试 品种 点 馋嘴 蛙 微辣 上菜 速度 挺快 先上 饮品 柠檬茶 喜欢 小菜 凉拌 木耳 味道 辣 挺 爽口 主菜 青蛙 微辣 辣 听 新鲜 吃 味道 喜欢 酸菜鱼 多一些 ,1,1
5881,2501098,7,味道 行 太 油腻 辣 过瘾 ,1,1
5882,73798971,8,点 牛扒 成熟 太硬 点 成熟 还加 两个 菜 海藻 分量 绿茶 饼 好吃 特别 陷 星期六 加收 10 块 地方 好找 光明 广场 电梯 内有 提示 楼层 不算 太 卡座 吃 闺蜜 聚餐 情侣 约会 挺 玉米汤 ## 日式 炸豆腐 ## 芒果 沙冰 ## 抹 茶 饼 ## 椰汁 沙冰 ,1,1
5883,73798971,8,牛扒 不错 甜不辣 好吃 环境 氛围 ,1,1
