,id,star,comment,sentiment,snlp_result
6586,633706,2,油鱼 吃 完 拉肚子 无良 商家 开 ,0,0
6587,73798971,4,服务员 服务态度 需 改善 ,0,0
6589,190303711,6,份量 味道 一般般 糖水 不错 ,1,0
6590,633706,6,只能 说 量 没什么 特别 ,1,0
6591,74582725,6,点 美团 榴莲 鸡煲 榴莲 煮 汤里 清甜 溶化 鸡 份量 不算 够 两人 食用 榴莲 椰汁 黑 糯米饭 榴莲果 泥 不错 比鸡煲 浓 蔬菜 新鲜 乌冬面 2.3 人食 榴莲 鸡汤 好喝 服务 环境 黄绿色 适合 希望 鸡 份量 多点 服务 好点 下次 还会   榴莲 烤鸡 中翅   榴莲 椰汁 黑白 糯米饭 ,1,0
6592,5527472,6,吃不饱 花 300 醉 味道 不错 希望 优惠 点 ,1,0
6596,5638032,7,山西 菜 中 正宗 味道 环境 旺中 带静 靠近 厨房 位置 热 空调 冷气 强劲 希望 店家 改进 ,1,0
6597,633706,4,失望 服务 跟不上 半天 人理 餐具 掉 地上 服务员 视而不见 套餐 改 内容 预先 通知 味道 有点儿 失望 勉强 好评 ,0,0
6599,5527472,2,推荐 推荐 差差 差差 差 ,0,0
6601,159146980,4,时间 太短   牛肉 不太 好吃   108 餐 不值 ,0,0
6604,2501098,4,服务 真心 不好 员工 一副 后娘 气色 想 吃 烤鱼 例牌 三斤 说 香锅 要点 够 六样 做 超出 金额 发票 消费 ,0,0
6606,633706,8,不错 位置 老板娘 老板 牛排   香芋 丸   地瓜 丸   小吃 ,1,0
6607,633706,6,牛排 行 面条 味道 菜 分量 ,1,0
6608,5527472,6,味道 不错 服务员 太少 价格 偏贵 ,1,0
6610,5527472,4,吃 感觉 厨师 手抖 盐 着实 放多 咸 ,0,0
6612,2501098,2,好吃     好吃     差   下次 ,0,0
6614,107377267,2,垃圾 蟹 煲 吃 难吃 蟹 煲 服务态度 差到 姥姥家 恶心 要死 味道 差 男服务员 臭脸 女服务员 连问 告诉 ,0,0
6619,5527472,2,服务 差到 死 没见 砸 招牌 尊重 服务员 对得起 服务员 三个 字 ,0,0
6623,73798971,2,豆腐 喜欢 吃   难吃   西冷 牛排肉 紧   沙朗 松 ,0,0
6629,73798971,8,人不多 不用 等位 上菜 10 元 自助餐 套餐 够 分量 服务   牛排 套餐   日式 炸豆腐   芒果 沙冰 ,1,0
6631,73798971,2,牛排 好吃 小吃 还好 音乐 太吵 ,0,0
6632,5638032,8,睇 完 电影 楼上 九毛 吃饭 不用 排队 点 菜 埋单 118.9 左张 100 噶 现金 卷 18.9 噶 五知 咩 原因 减 左 10 蚊 京酱 肉丝 肉丝 味道 调得 酱料 很香 面皮 粘 只能 开 一半 全开 青瓜 丝给 多点 更好 香椿 炒蛋 每次 必点 喜欢 香椿 味道 胡萝卜 羊肉 饺 ## 红烧 牛肉面 一般般 光明 广场 店 饺子 味道 做 分店 红烧 牛肉面 汤底 一般般 淡淡的 胡椒 味 很重 喜欢 不错 划算 ,1,0
6633,2501098,8,手 撕 包菜 清江 鱼 味 出品 ,1,0
6645,5527472,7,第一次 团购 吃 味道 偏重 服务 挺 川味 凉粉 好吃 加 两碗饭 吃 很饱 团购 价格 贵 点 ,1,0
6647,67446384,2,第一次 差 说 实在 份量 很小 杯水 20 分钟 摇滚 三宝 下单 妹纸验 鸡翅 码 下单 问漏 下单 下单 帅哥 帮 问 有没有 水 倒 柠檬水 服务员 说 水 酸 萝卜 餐具 餐具 说 说 拿给 第一次 酸 萝卜 摇滚 三宝 土豆 说 土豆 吃 炸 米饭 块 年糕 炸鸡块 错 东西 口感 甜 下次 ,0,0
6648,633706,6,出品 服务 一看 团购 不想 搭理 感觉 ,1,0
6653,74582725,8,满满的 榴莲 味 不错 量 原价 买 ,1,0
6658,119357852,6,服务 环境 感觉 空气 通畅 ,1,0
6659,164166476,6,团购 肉 蟹 煲 加 30 升级 膏蟹 煲 蟹   酱 香味 底料 不错 是因为 广东 喜欢 葱 姜蒜 爆炒 蟹 .... ,1,0
6664,179408908,6,OK 下次 小贵 ,1,0
6668,86045,5,so   so ,0,0
6675,633706,8,黑椒 牛扒   T 骨 铁板 牛排   冰柠乐   西冷 牛排 ,1,0
6677,73798971,6,大块 差点 吃不完 那面 不怎么样 面再 好吃 点 完美 哒 ,1,0
6680,2501098,8,点 一份 斤 麻辣味 江 团鱼 鱼 新鲜 嫩口 两个 吃得饱 ,1,0
6681,109403441,8,几次 服务 挺 上菜 有个 明白 点 菜单 套餐 价格 美团 买单 时 前台 说 美团 买券 优惠 ,1,0
6684,67446384,6,买 小朋友 吃 说 咸 太 喜欢 ,1,0
6688,633706,6,牛排 很大 很饱 玉米汤 糊 沙律 煮 真 好吃 ,1,0
6692,5638032,7,四个 两张 卷 吃 味道 下次 ,1,0
6693,633706,8,好吃 划算 不用 预约 ,1,0
6694,633706,2,问 蔬菜 沙拉 一人 份量 团购 明明 标着 35 元 一份 答 团购 扒类 出品 差 单点 时 质量 上菜 次序 混乱 服务 太度 感觉 团购 客是 低 一等 下次 再团 这店 四人份 量 蔬菜 沙拉 附 下图 我订 四人 团餐 168 元 三个 吃 如四人 吃 出品 质量 失望 问 蔬菜 沙拉 一人 份量 团购 明明 标着 35 元 一份 答 团购 扒类 出品 差 单点 时 质量 上菜 次序 混乱 服务 太度 感觉 团购 客是 低 一等 下次 再团 这店 四人份 量 蔬菜 沙拉 附 下图 我订 四人 团餐 168 元 三个 吃 如四人 吃 出品 质量 失望 ,0,0
6696,5638032,8,发现 烂糊 白菜 米 荞 粥 不错 白菜 猪肉 饺比 韭菜 鸡蛋 饺 好吃 ,1,0
6697,73798971,6,牛排 好吃 好吃 太硬 ,1,0
6703,5527472,8,好吃 真的 顾客 吃 太 多年 ,1,0
6705,5527472,6,黄记煌 广州 超多 分店 朋友 提议 尝一尝 四个 二男二女 坐 位置 舒服 一桌 头炉 店子 味道 超级 重         问过 服务 人员 圣诞节 团 购票 依然 可用 就团 张 100 代金券 点 鲜虾 锅 加个 肥肠 金针菇 生菜 油麦 菜 支 苹果醋 正价 总共 340 茶位 饮料 说 计算 团购 里         材料 一份 份用 保鲜 碗装 锅底 材料 西芹 红萝卜 番薯 辣椒 蒜头 一斤 感觉 整晚 吃 配料         工作人员 调酱 动作 熟练 隔离 师傅 现场 拉面 穿着 白色 制服 感觉 厨师 人员 巡视 盛饭 小伙子 力 打来 白饭 超级 说 饭 帮 盛满点 细节         口味 重 一锅 熟 全是 吃 酱汁 味 吃 完 加点 汤 火锅 团购 划算 咯 用餐 送 红包 送 青菜 牛蛙 还用 用得上 中规中矩 ,1,0
6706,117225790,6,云吞 好吃 招牌 西多士 吃 两块 吃 腻味 ,1,0
6712,5527472,8,等位 东西 送 点 不说 点 一份 送 一份 ,1,0
6713,633706,9,好吃 牛排 滋滋 地响 不像 几十块 钱 东西 团购 98 双人 牛排 套餐 吃 爽 吃 撑 配菜 吃 完 搭配 均衡 口味 不错 ,1,0
6715,74582725,5,搜 搜 老婆 蓝色 啪嗒 OK 热 破烂王 老婆 ,0,0
6716,156593954,2,味道 服务态度 很差 ,0,0
6724,73798971,4,周六日 要加 钱 感觉不好 明明 东西 ,0,0
6727,633706,8,特价 买 吃 套餐 超饱 ,1,0
6734,90908955,2,服务态度 极差 ,0,0
6736,158754521,2,菜 吃 结账 ,0,0
6738,633706,8,人多 上菜 慢 服务态度 不错 ,1,0
6739,620278,6,出品 不错 空调 冷 冷 冷 ,1,0
6741,2501098,6,天天 几天 服务 开业 专业 本来 麻辣 烤鱼 说要 少辣少 麻 女经理 说 做不了 推荐 口味 口味 真心 麻辣 好吃 旁边 桌 男 经理 点餐 推荐 说 麻辣 烤鱼 点 说太辣 经理 说 少辣 做 旁边 听见 生气 我点 女经理 说 做不了 换 只怪 业务 熟悉 经理 做 优秀 服务员 餐厅 菜单 价钱 菜品 背下来 客人 介绍 感觉 开业 女经理 专业 礼仪 希望 店家 努力 加油 ,1,0
6742,633706,4,牛排 上次 味道 差 点 蔬菜 沙拉 味道 不敢恭维 ,0,0
6752,5527472,2,老实 说 吃 多家 黄记煌 一家 口味 最差 牛肉 嚼 不动 服务 还行 差评 ,0,0
6757,5527472,8,饭点 排队 菜 味道 不错 服务态度 ,1,0
6759,109403441,8,服务 筷子 一掉 服务员 新 筷子 全程 说 必应 ,1,0
6760,2501098,8,第二次 等位 太 长时间 ,1,0
6765,73798971,2,催 次 热 柠檬茶   吃 完     忙 不用 慢 无语 ,0,0
6771,633706,7,全 天 台湾 佬 态度 服务员 少 点 菜 份量 足 不错 ,1,0
6774,633706,4,第三次 感觉 份量 真的 太 肥肉 希望 改进 ,0,0
6776,67446384,4,口味 太重 ,0,0
6778,169458693,5,小鱼儿 顺德 私房 菜 ,0,0
6780,5527472,6,过年 服务员 少 味道 行 讨厌 价格 好贵 花 七十 ,1,0
6783,86045,8,芝士 味 浓郁 口感 香滑 ,1,0
6785,5527472,4,味道 贵 五个 吃 四百多 菜 ,0,0
6787,633706,6,第二次 吃 感觉 第一次 好吃 感觉 材料 如餐 包 软 吃 隔天 想试 两种 味道 同伴 一人 一半 如图 ,1,0
6788,164166476,8,蟹 味道 不错 凤爪 入味 整顿饭 吃 蟹 吃 凤爪 吐骨 足足 吃 小时 嘴 有点累 两个 吃 很饱 酸梅汤 很酸 建议 点   招牌 肉蟹 煲   马家 地瓜 丸 ,1,0
6790,633706,2,本来 外面 天气 热 更热 服务员 美 团团 购 嫌弃 态度 差 不想 做 团购 客 团购 ,0,0
6793,633706,8,香芋 地瓜 丸   台湾 沙朗 牛排   餐包   田园 鲜蔬 沙律 ,1,0
6797,4739416,5,十二点 挑 靠近 门 位置 坐 ,0,0
6799,4739416,6,北京路 有间 甘 小店 盖饭 团购 抵食 文 鱼刺 身 36 文 块 厚切 算 抵食 ,1,0
6801,158754521,6,第二次 吃 蟹 煲 第一次 天河 吃 螃蟹 垫底 土豆 土豆 很生 感觉           鸡爪 玉米 味道 差得 远 煮 热 温热 底下 点 蜡烛 装饰 煮 滚烫 客人 吃 吃 不到 几分钟 凉           这家 地瓜 丸 好吃 刚炸 热呼呼           ,1,0
6803,5527472,7,味道 行 笋 有点咸 环境 ,1,0
6805,5638032,2,真心 差 点 菜 三个 菜 吃 完 问 厨房 做 反正 ,0,0
6806,117225790,6,味道 吃 不惯 芝士 饭 难吃 ,1,0
6813,5638032,4,酱 骨架 只能 单个 卖 一份 买 差评 ,0,0
6816,73798971,6,环境 优雅 牛肉 新鲜 牛肉 肥 ,1,0
6817,5638032,6,喜欢 醋 喜欢 九毛 110 元 只能 抵 100 元 送 包 燕麦 差 绑定 消费 不太 喜欢 团购 优惠 说 力度 太小 ,1,0
6824,4739416,8,,1,0
6830,5527472,6,味道 代金 卷 看清楚 代茶位 米饭 补钱 坑 ,1,0
6836,633706,8,消费 几次 食材 品味 还会 ,1,0
6839,90908955,4,一杯 饮料 配 一份 甜品 要价 68 元 实在 贵 ,0,0
6842,5527472,8,好好 狠 服务周到 环境 墨鱼 仔   板栗   酸辣 蕨 根粉   香菜 ,1,0
6847,165042533,7,好评 ,1,0
6848,633706,8,请人 吃饭 北京路 逛累 好吃 处 ,1,0
6853,107377267,8,服务态度   肉蟹 煲 ,1,0
6856,5527472,6,周日 半小时 东西 不错 稍微 有点咸 ,1,0
6857,5527472,6,店里 吃 热 食物 味道 不错 还会 再购 ,1,0
6859,2501098,8,烤鱼 服务 好好 值得 ,1,0
6864,633706,2,服务态度 招呼     位置 安排     老板 说     上菜 慢   错菜   上错 招呼   端 走   还好 吃   服务员 目中无人   摆盘 出入   有所不同   饮料     真 希望 老板 评论 修改 店年 作风 ,0,0
6871,633706,4,位置 挺 找 周六 晚上 点多 不用 排队 验证 上菜 速度 挺快 貌似 早就 做好 端出来 139 元 套餐 点餐 时 听到 团购 走开 几次 写下 验证码 问 上菜 牛排 全熟 那嚼劲 可想而知 鱼排 熟 腥味 说 鸡排 想 说 吃不出 鸡 味道 咯 ,0,0
6872,169310417,6,味道 不错 上菜 慢 ,1,0
6880,73798971,6,吃 发现 时 好吃 服务 时差 ,1,0
6882,74582725,7,味道 很棒 空调 开 太冷 ,1,0
6883,633706,8,下午 四点 多去 时段 没什么   上菜 速度 很快   三人 套餐 三个 吃 很饱 ,1,0
6887,86045,4,闹市区 价格 算 广州 茶点 越南 菜 真的 太 难吃 点 菜 吃 实在 吃 四个 300 多一点 点点 菜 吃 浪费 ,0,0
6892,633706,6,味道 成熟 d 趴 肉 弹牙 嫩 份量 吃不完 求 品质 高 尝试 味道 成熟 d 趴 肉 弹牙 嫩 份量 吃不完 求 品质 高 尝试 ,1,0
6893,117225790,7,刚刚 下班   这家 冰室 光顾   哈哈哈哈   肚子 饿   点 三样 东西   吃不完   上次 浪费 喔   今次 点 出前 一丁 面   爱 炸豆腐   一杯 咸宁   哈哈哈   浪费 噜   讚 讚 哒 ,1,0
6899,5527472,4,第一次 好吃 味道 太淡 ,0,0
6901,86045,6,量 味道 不着 养 ,1,0
6902,73798971,6,第一次 吃 味道 环境 不错 服务 空调 给力 感觉 热 改进 ,1,0
6905,109403441,8,服务员 态度 ,1,0
6906,73798971,4,牛肉 太行 很烂 ,0,0
6909,2501098,7,不用 排队 星期六 日 多人 服务态度 小贵 ,1,0
6910,2501098,6,鱼 味道 不错 不怎么样 ,1,0
6911,73798971,8,个店 通用 本来 70 退 80 白白浪费 早点 看清楚 吃 味道 挺 特别 贵 不错 喜欢 吃 赶紧 ,1,0
6926,74582725,9,特别 菜色 特别 炒饭 雪糕 特别 好吃 价格 优惠 团购 ,1,0
6929,165042533,8,黄 咖喱 牛腩 ,1,0
6936,633706,4,还好 反正 服务态度 不好 额 吃 t 骨 牛排 剔骨 牛排 好吃 ,0,0
6937,4739416,4,开 开店 吃 水准 新鲜 回家 拉肚子 ,0,0
6938,2501098,8,狠狠 吃 服务 团购 手 撕 包菜   夫妻 肺片   凉拌 菠菜   草鱼   江团   锅底   香锅 牛蛙   口水鸡 ,1,0
6939,158754521,8,感谢 美团网 霸王餐 活动 抽到 ,1,0
6940,73798971,6,东西 少 周六日 要加 十元 饮料 变 小杯 感觉 划算 味道 ,1,0
6946,4739416,4,团 一份 刺身 饭 28.8 元 点 海底 世界 感觉 东西 实在 太油 吃 满满 一碗 沙拉酱 三文鱼 濑尿虾 吃 不是太好 原志 30 元 套餐 差远了 希望 店家 改善 口味 ,0,0
6948,5527472,4,吃 三样 自选 海鲜 口味 好腻 味道 好点 ,0,0
6951,5527472,4,食品 嘟是 服务 越来越 差 ,0,0
6954,5527472,8,黄记煌     好吃       好吃   好吃   ,1,0
6956,633706,2,难吃 超级 差 贵 好吃 东西 新鲜 后悔 吃 ,0,0
6958,179453956,2,讲 真的 老广 食到 鸡煲 无奈 鸡肉 系切 用水 煮熟 嘅 感觉 再配 酱料 整成 鸡煲 摞 上菜 鸡肉 得个 皮 有味入 仲有 越食 越 咸 细盐 唔 钱 仲系 想 咸少少 带动 埋 水吧 嘅 生意 真系 谂 唔 明 新店 开张 先 系仲系 失望 左 ,0,0
6959,2501098,2,口味 香锅 里 算 做 差 下次 吃 ,0,0
6966,107377267,8,好吃 小吃 凤爪 一般般 咖喱 蟹 好吃 多点 面条   肉蟹 煲 ,1,0
6970,158754521,4,穿 农民工 店员 一脸 嫌弃 迎接 上菜 要饭 肉质 不好 蟹 挺好吃 ,0,0
6972,164166476,6,好久 吃   服务 ,1,0
6975,2501098,6,鱼肉 吃 绵绵 感觉 ok ,1,0
6978,5527472,8,样子 味道 人多 排队 ,1,0
6980,633706,2,沙拉 难吃 土豆 加 胡萝卜 牛排 口味 饮料 元 钱 可乐 不值 价 ,0,0
6983,179453956,2,服务态度 不好 味道 一般般 再也 不去 ,0,0
6984,2501098,8,看着 食欲 有木有     吃   吃 完   点 鱼太大   斤半     真心 吃不完     下次 吃   吃 小点 鱼     味道 不错 ,1,0
6985,633706,8,朋友 介绍 真的 好吃 不用 排队 吵 总 评价 分 ,1,0
6986,73798971,8,腓力 牛排   玉米 忌廉 汤   牛排 套餐   玉米汤   水果 沙拉   日本 炸豆腐   喜欢 套餐 系列 日本 炸豆腐 牛排 感觉 跟萨莉亚 ,1,0
6987,107377267,8,小美 服务 ,1,0
6988,107377267,4,四个 人点 六人 套餐 两个 煲 吃 饱饱 肉蟹 煲 怀疑 加 两次 盐 时间 不理 饮料 感觉 好吃 ,0,0
6989,2501098,6,环境   服务   有待 ,1,0
6991,633706,6,口味 还过得去 位置 很窄 通风 不好 ,1,0
6993,2501098,7,吃 烤鱼 猪蹄 真的 好吃 ,1,0
6994,5527472,8,完美 团购 商家 态度 53355555555555555555555558 分 考虑一下 空军 建军节 ,1,0
6998,5527472,8,朋友 吃 消费 贵 吃 不妨一试 ,1,0
7003,164409108,9,店里 装修 日本 feel 关 西风 今半流 霜降 牛寿喜 烧 套餐 不错 食量 两个 女生 分量 足够 煮食 材 木 鱼汤 酱油 口味 浓淡 来加 酱油 煮 食物 味道 刚刚 不用 加 调料 牛肉 一点点 韧 煮 太 长时间 乌冬则 入味 煮 吸足 汤汁 味道 好吃 配 小吃 不错 清新 主食 浓味 调和   今半流寿 喜锅   今半流寿 喜锅   套餐   生 鸡蛋   关 西风 寿喜 烧   前菜 小吃 ,1,0
7004,91361393,6,小贵     全程 烤肉 店员 烤   不用 动手   辣和贵 咯 ,1,0
7007,165042533,8,挺好吃 量 少   越式 炸 虾片   泰式 炭烧 猪颈肉 ,1,0
7008,86045,8,特色 芝士 火锅 吃 多吃会 腻 ,1,0
7013,2501098,5,鱼 入味 好像 烧 时间 久 一般般 ,0,0
7015,91361393,6,还好 想像中 肉 腻 两人食 完 ,1,0
7024,2501098,6,辣 吃 几下 感觉 很腻 服务 ,1,0
7027,5527472,4,态度 真的 咯 吃斋 姐 不用 态度 ,0,0
7030,73798971,5,评价 浪费 积分 美团 积分 抵 现金 积分 这段话 复制 走到 复制到 即能 赚 积分 省事 特别 不用 评论 快捷 味道 不错 偏凉 ,0,0
7032,73798971,8,店面 环境 不错 适合 约会 花 10 块钱 升级 西冷 牛扒 不错 店员 告知 意粉 换成 鸡蛋 玉米浓汤 罗宋汤 好喝 炸豆腐 挺好吃 加点 辣椒酱 更好 团购 算是 成功 吃 满意 提个 建议 希望 通风 系统 搞好 牛扒 时 油烟 太 呛 ,1,0
7034,2501098,8,排队 大桌 少 东西 好吃 送 水果 锅底   麻辣 香锅 配菜 ,1,0
7038,2501098,6,还行 价格 鱼太老 ,1,0
7040,179453956,4,服务员 多点 菜 拉 服务员 忘 没关系 坐下 旁边 那座 点 米饭 米粉 服务员 鸡肉 真的 咬不烂 鲍鱼 腥 新 一年 说 祝福 祝 老板 早日 倒闭 ,0,0
7042,107382571,6,鱼 冲着 公众 号 吃 几个 菜 喜欢 鸡爪 可惜 吃 完 挺 鸡 一般般 说 凉拌 鸡肉 好像 做好 一阵子 口感 鱼太酸 量 挺 少 说 清新 芒果 拉肠 好吃 环境 不错 桌子 很脏 尴尬 ,1,0
7044,633706,8,去过 不用 等位 味道 碟头 好评 ,1,0
7050,5527472,6,味道 不错 服务 欠缺 服务员 站 著 聊天 回应 顾客 ,1,0
7053,74582725,4,东西 不爽 团购 优惠 消费者 傻瓜 ,0,0
7055,633706,8,团 套餐 79 元到 升价到 89 元 味道 适合 服务 环境 改善 巳 光顾 N 次 还会 ,1,0
7076,86045,6,味道 服务 差 每次 感觉 ,1,0
7079,5527472,6,好吃 不划算 餐位 不值 ,1,0
7086,119357852,2,服务态度 不好 ,0,0
7087,4739416,6,寿司 饭 好吃 服务员 烧 半熟 很香 单叫 刺身 一分钱 一分货 整体 很棒 ,1,0
7089,107377267,6,节日 关系 点半去 点才 有位 门口 小哥 努力 推销 信用卡 点 菜 50 分钟 饿坏 ,1,0
7090,158754521,4,,0,0
7094,73798971,4,环境 服务 钱 服务 这句 话 说 管用 ,0,0
7095,5527472,5,两百块 钱 吃 不到 ,0,0
7096,633706,8,位置 好找 挺 还好 排队 上菜 速度 份量 两个 吃 很饱 空肚子 浪费 ,1,0
7097,119357852,4,上菜 很快 味道 这家 店 好吃 ,0,0
7098,2501098,4,味道 还好 分量 太辣 ,0,0
7099,92159107,6,环境 不错 空调 够 冷 味道 服务员 慢 ,1,0
7100,2501098,6,香 系列 味道 太油 环境 太热 ,1,0
7102,74582725,6,味道 太腻 点 价格 小贵 优惠 ,1,0
7103,5527472,6,口味重 金黄 馒头 好吃 价格 太贵 ,1,0
7108,5638032,7,好吃 不用 团购 价钱 小贵 希望 优惠 O ∩ ∩ O ,1,0
7109,158754521,7,蒜泥 青瓜   膏蟹 ,1,0
7110,86045,6,味道 上菜 速度 龟速 催 好多遍 ,1,0
7117,633706,7,吃 几次 份量 环境 暗 再光 一点 ,1,0
7118,5527472,2,肥肠 煮 提出 硬嚼 不烂 服务 人员 解释 说 是因为 东西 冻过 吃 肥肠 没能 嚼 动 扔掉 吃 别点 肥肠 别家 黄记煌 吃 发现 非 要点 做好 ,0,0
7120,633706,7,空调 冷 服务员 态度 还过得去 桌子 不行 自动 走 吃个 饭 担心 东西 掉 地上 牛排 品质 挺不错 服务员 问 客人 成熟 牛排 搞 朋友 那块 牛扒 偏生 TA 很能 接受 忌廉 汤 太腻 整体 感觉 不错 台湾 沙朗 牛排 ## 西冷 牛排 ,1,0
7124,5527472,4,团购 开发票 团购 付钱 团购 真 金白银 钱 开发票 空调 热 ,0,0
7126,159146980,8,牛肉 挺好吃 汤底 真材实料 特别 喜欢 雪糕 吃 两个 饮料 不错 店家 很花 心机 感觉 服务员 服务态度 一般般 下次 回来 ,1,0
7129,2501098,4,味道 不错 点菜 服务 不错 上菜 很快 买单 女 态度 拽 好像 欠 几百万 似得 搞 心情 讲 ,0,0
7130,91361393,7,不错 多餐 牌上 味道 ,1,0
7135,5527472,4,价格 贵 ,0,0
7138,67446384,2,点 三宝 一个多 小时 美团 买 拖 鸡翅 一个多 小时 超级 不爽 味道 ,0,0
